Date,Currency,Description,Record,Bid,Ask,Mid
30/11/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.725,4.745,
01/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.785,4.805,
02/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.805,4.825,
03/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.77,4.79,
06/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.735,4.755,
07/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.71,4.73,
08/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.725,4.745,
09/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.71,4.73,
10/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.715,4.735,
13/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.71,4.73,
14/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.74,4.76,
15/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.7,4.72,
16/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.79,4.81,
17/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.83,4.85,
20/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.82,4.84,
21/12/2004,GBP,OIS GBP SONIA 2Y ,GBPOIS_2Y,4.815,4.835,
