Date,Currency,Description,Record,Bid,Ask
01/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.119,3.169
02/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.142,3.192
05/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.102,3.152
06/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.158,3.208
07/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.156,3.206
08/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.167,3.217
09/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.165,3.215
12/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.096,3.146
13/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.142,3.192
14/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.173,3.223
15/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.179,3.229
16/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.141,3.191
19/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.207,3.257
20/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.184,3.234
21/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.199,3.249
22/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.226,3.276
23/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.259,3.309
26/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.301,3.351
27/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.309,3.359
28/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.297,3.347
29/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.29,3.34
30/07/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.257,3.307
02/08/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.291,3.341
03/08/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.206,3.256
04/08/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.193,3.243
